income_annum,loan_amount,loan_term,cibil_score,loan_status,LTI_Category,LTV_Category,DTI_Category
6700000,17200000,18,613,1,0.0,0.0,0.0
4300000,16300000,10,366,0,1.0,0.0,2.0
1200000,2800000,12,431,0,0.0,0.0,0.0
9700000,25900000,2,754,1,0.0,0.0,3.0
5400000,11200000,10,447,0,0.0,0.0,1.0
5300000,14100000,14,510,0,0.0,0.0,0.0
7300000,24200000,20,324,0,1.0,0.0,0.0
9500000,19200000,2,523,0,0.0,0.0,3.0
7200000,15600000,2,362,0,0.0,0.0,3.0
9000000,32900000,6,657,1,1.0,1.0,3.0
6500000,23300000,12,790,1,1.0,1.0,1.0
9500000,30500000,18,500,0,1.0,3.0,0.0
9900000,33200000,4,465,1,1.0,0.0,3.0
2900000,8700000,6,409,0,0.0,0.0,2.0
700000,1800000,20,626,1,0.0,1.0,0.0
4200000,13400000,16,545,0,1.0,0.0,0.0
4200000,11400000,10,654,1,0.0,0.0,1.0
7600000,26500000,6,515,0,1.0,0.0,3.0
7100000,18800000,12,838,1,0.0,1.0,1.0
4700000,16000000,14,406,0,1.0,0.0,1.0
9800000,23200000,10,573,1,0.0,0.0,1.0
9800000,38700000,2,611,1,1.0,1.0,3.0
5100000,13400000,16,649,1,0.0,0.0,0.0
3300000,7700000,12,775,1,0.0,0.0,0.0
4500000,12500000,12,469,0,0.0,0.0,1.0
3900000,12800000,18,587,1,1.0,0.0,0.0
3200000,9900000,10,316,0,1.0,0.0,1.0
3200000,10400000,10,556,1,1.0,0.0,1.0
9600000,31200000,12,578,1,1.0,0.0,1.0
8700000,18900000,2,554,1,0.0,0.0,3.0
1900000,6800000,6,892,1,1.0,0.0,3.0
2900000,10200000,10,315,0,1.0,1.0,2.0
6200000,12900000,10,695,1,0.0,0.0,1.0
5900000,20300000,4,806,1,1.0,2.0,3.0
3200000,12800000,8,638,1,1.0,1.0,2.0
1300000,5000000,4,610,1,1.0,0.0,3.0
1300000,3200000,4,810,1,0.0,0.0,3.0
8700000,33200000,4,866,1,1.0,0.0,3.0
6300000,23800000,10,760,1,1.0,0.0,2.0
4300000,11200000,6,556,1,0.0,0.0,2.0
6400000,23500000,12,684,1,1.0,0.0,1.0
7700000,25800000,18,578,1,1.0,0.0,0.0
6900000,23900000,12,814,1,1.0,0.0,1.0
4200000,14800000,20,510,0,1.0,0.0,0.0
3900000,9000000,2,674,1,0.0,0.0,3.0
2000000,4900000,14,570,1,0.0,0.0,0.0
500000,1700000,2,680,1,1.0,0.0,3.0
3500000,8800000,12,803,1,0.0,0.0,1.0
3100000,10700000,16,357,0,1.0,0.0,1.0
4900000,19000000,4,575,1,1.0,0.0,3.0
1000000,3600000,4,546,1,1.0,1.0,3.0
6700000,21400000,8,370,0,1.0,0.0,2.0
4100000,9400000,6,713,1,0.0,1.0,2.0
1600000,3800000,2,896,1,0.0,0.0,3.0
2400000,9200000,14,626,1,1.0,1.0,1.0
2200000,6400000,4,854,1,0.0,1.0,3.0
3200000,8400000,18,802,1,0.0,0.0,0.0
1600000,4400000,20,382,0,0.0,0.0,0.0
3900000,14900000,6,415,0,1.0,1.0,3.0
2000000,6300000,4,366,1,1.0,0.0,3.0
7600000,25400000,10,595,1,1.0,0.0,1.0
9800000,21300000,2,356,0,0.0,0.0,3.0
7900000,29900000,6,568,1,1.0,1.0,3.0
1600000,4000000,10,615,1,0.0,0.0,1.0
6400000,13900000,12,313,0,0.0,0.0,0.0
6400000,17900000,6,575,1,0.0,0.0,2.0
1600000,5500000,10,577,1,1.0,1.0,1.0
9200000,30700000,10,455,0,1.0,0.0,1.0
7800000,24900000,6,500,0,1.0,0.0,3.0
4000000,9400000,8,509,0,0.0,0.0,1.0
6100000,19400000,8,379,0,1.0,0.0,2.0
7100000,14500000,14,664,1,0.0,0.0,0.0
2500000,9900000,6,623,1,1.0,1.0,3.0
3200000,8700000,16,558,1,0.0,0.0,0.0
1700000,4300000,18,580,1,0.0,0.0,0.0
6300000,17600000,6,612,1,0.0,0.0,2.0
700000,2400000,14,705,1,1.0,2.0,1.0
1100000,2700000,18,301,0,0.0,0.0,0.0
8900000,32000000,16,711,1,1.0,3.0,1.0
300000,700000,20,735,1,0.0,0.0,0.0
2200000,5200000,14,682,1,0.0,0.0,0.0
3400000,13500000,10,348,0,1.0,0.0,2.0
7900000,23500000,20,750,1,0.0,0.0,0.0
5800000,18200000,16,835,1,1.0,1.0,0.0
9400000,20000000,6,389,0,0.0,0.0,2.0
4800000,18900000,4,866,1,1.0,0.0,3.0
7600000,26600000,4,689,1,1.0,1.0,3.0
5900000,17600000,16,645,1,0.0,0.0,0.0
4300000,10100000,2,797,1,0.0,0.0,3.0
6100000,17800000,6,849,1,0.0,0.0,2.0
5400000,19700000,20,423,0,1.0,0.0,0.0
5200000,11200000,2,370,0,0.0,0.0,3.0
8500000,31300000,12,378,0,1.0,0.0,1.0
900000,1900000,20,417,0,0.0,0.0,0.0
1400000,4100000,20,530,0,0.0,0.0,0.0
2400000,9300000,20,543,0,1.0,2.0,0.0
6300000,15000000,18,750,1,0.0,0.0,0.0
3100000,7600000,20,346,0,0.0,0.0,0.0
6900000,19000000,14,330,0,0.0,0.0,0.0
3000000,7400000,10,712,1,0.0,0.0,1.0
3100000,10100000,14,376,0,1.0,0.0,1.0
600000,1200000,14,338,0,0.0,0.0,0.0
4700000,13700000,14,600,1,0.0,0.0,1.0
2500000,6900000,20,495,0,0.0,0.0,0.0
9700000,30400000,4,300,1,1.0,0.0,3.0
7600000,20000000,18,691,1,0.0,0.0,0.0
8400000,24700000,8,519,0,0.0,0.0,2.0
3800000,15100000,20,540,0,1.0,1.0,0.0
3100000,11400000,16,562,1,1.0,1.0,1.0
5700000,21300000,10,323,0,1.0,1.0,2.0
5500000,19700000,10,312,0,1.0,0.0,2.0
200000,600000,2,511,1,0.0,0.0,3.0
3700000,13800000,10,621,1,1.0,1.0,2.0
1600000,4300000,20,512,0,0.0,0.0,0.0
3900000,11000000,2,786,1,0.0,0.0,3.0
700000,1600000,18,303,0,0.0,0.0,0.0
5800000,16700000,18,633,1,0.0,0.0,0.0
3800000,14000000,6,711,1,1.0,0.0,3.0
6400000,16900000,16,472,0,0.0,0.0,0.0
5500000,12100000,4,350,0,0.0,0.0,3.0
6800000,13700000,10,879,1,0.0,0.0,1.0
6700000,13400000,10,436,0,0.0,0.0,0.0
5300000,11500000,14,848,1,0.0,0.0,0.0
6600000,23200000,16,555,1,1.0,0.0,1.0
6600000,13100000,20,885,1,0.0,0.0,0.0
7600000,25200000,6,888,1,1.0,0.0,3.0
2500000,6100000,20,478,0,0.0,0.0,0.0
1100000,2500000,4,603,1,0.0,0.0,3.0
2300000,8200000,8,784,1,1.0,1.0,2.0
3300000,11700000,4,682,1,1.0,0.0,3.0
2600000,5900000,6,471,0,0.0,0.0,2.0
9300000,36700000,20,808,1,1.0,0.0,0.0
5300000,18500000,8,470,0,1.0,0.0,2.0
5400000,13800000,20,574,1,0.0,0.0,0.0
3500000,12000000,8,314,0,1.0,0.0,2.0
4200000,10200000,14,407,0,0.0,0.0,0.0
9200000,34900000,4,702,1,1.0,0.0,3.0
4300000,9800000,2,499,0,0.0,0.0,3.0
7500000,19900000,10,669,1,0.0,0.0,1.0
5400000,18800000,20,326,0,1.0,0.0,0.0
5500000,16200000,18,778,1,0.0,0.0,0.0
2100000,4500000,2,787,1,0.0,0.0,3.0
3700000,12300000,16,831,1,1.0,0.0,1.0
8800000,32900000,18,576,1,1.0,1.0,1.0
5800000,22800000,12,600,1,1.0,0.0,1.0
7900000,30600000,2,569,1,1.0,1.0,3.0
3100000,6300000,20,867,1,0.0,0.0,0.0
4100000,14500000,12,441,0,1.0,0.0,1.0
9800000,32700000,2,304,1,1.0,0.0,3.0
3300000,8400000,18,520,0,0.0,0.0,0.0
2000000,6200000,14,613,1,1.0,1.0,1.0
600000,1100000,8,885,1,0.0,0.0,1.0
3600000,9500000,2,841,1,0.0,0.0,3.0
7500000,29100000,20,815,1,1.0,0.0,0.0
200000,400000,18,822,1,0.0,0.0,0.0
9900000,29100000,18,772,1,0.0,0.0,0.0
6100000,22500000,6,776,1,1.0,0.0,3.0
3500000,10300000,10,337,0,0.0,0.0,1.0
7800000,19000000,12,333,0,0.0,0.0,1.0
8700000,29300000,4,312,1,1.0,1.0,3.0
5500000,12400000,14,842,1,0.0,0.0,0.0
1800000,5100000,8,790,1,0.0,2.0,2.0
8000000,31900000,16,806,1,1.0,1.0,1.0
7500000,17000000,8,300,0,0.0,0.0,1.0
3700000,12000000,12,605,1,1.0,0.0,1.0
1600000,4700000,12,582,1,0.0,0.0,1.0
1300000,2700000,6,607,1,0.0,0.0,1.0
2400000,8200000,10,709,1,1.0,0.0,1.0
4100000,11600000,14,854,1,0.0,0.0,1.0
7300000,15200000,20,776,1,0.0,0.0,0.0
8000000,24600000,12,649,1,1.0,0.0,1.0
7900000,28000000,4,394,1,1.0,0.0,3.0
7200000,18900000,16,371,0,0.0,0.0,0.0
6200000,13200000,14,707,1,0.0,0.0,0.0
5700000,18100000,20,491,0,1.0,1.0,0.0
5800000,14100000,16,570,1,0.0,0.0,0.0
900000,3500000,18,395,0,1.0,0.0,1.0
2200000,7500000,10,497,0,1.0,1.0,1.0
1800000,5300000,14,440,0,0.0,1.0,1.0
800000,2400000,16,825,1,0.0,0.0,0.0
7600000,18100000,14,320,0,0.0,0.0,0.0
4100000,13500000,4,846,1,1.0,0.0,3.0
4600000,10900000,12,856,1,0.0,0.0,0.0
2300000,6800000,10,418,0,0.0,0.0,1.0
8000000,21100000,6,306,0,0.0,0.0,2.0
3800000,14500000,16,567,1,1.0,1.0,1.0
9500000,36800000,6,493,0,1.0,0.0,3.0
9300000,21200000,2,509,0,0.0,0.0,3.0
4700000,17000000,4,364,1,1.0,0.0,3.0
6000000,24000000,20,639,1,1.0,2.0,0.0
5500000,21700000,2,309,1,1.0,0.0,3.0
4600000,14800000,6,433,0,1.0,0.0,3.0
9900000,33600000,20,580,1,1.0,0.0,0.0
6200000,16200000,4,888,1,0.0,0.0,3.0
400000,1100000,6,644,1,0.0,0.0,2.0
7800000,22200000,10,763,1,0.0,0.0,1.0
2900000,10800000,20,694,1,1.0,0.0,0.0
500000,1200000,6,757,1,0.0,0.0,2.0
2500000,6900000,12,471,0,0.0,0.0,1.0
9000000,35200000,2,437,1,1.0,0.0,3.0
5200000,11400000,10,406,0,0.0,0.0,1.0
6000000,19700000,20,376,0,1.0,0.0,0.0
5100000,13800000,14,350,0,0.0,0.0,0.0
8000000,22500000,20,784,1,0.0,0.0,0.0
9200000,25400000,14,765,1,0.0,0.0,0.0
9800000,32200000,18,593,1,1.0,0.0,0.0
7600000,30000000,10,344,0,1.0,0.0,2.0
5100000,11800000,12,314,0,0.0,0.0,0.0
1500000,3300000,16,382,0,0.0,0.0,0.0
6200000,16500000,4,510,0,0.0,0.0,3.0
6300000,24600000,8,464,0,1.0,2.0,2.0
5500000,14900000,2,403,0,0.0,0.0,3.0
8100000,30400000,12,606,1,1.0,1.0,1.0
6300000,22000000,20,646,1,1.0,1.0,0.0
1100000,3600000,20,495,0,1.0,0.0,0.0
7200000,21600000,2,626,1,0.0,0.0,3.0
3000000,6000000,16,518,0,0.0,0.0,0.0
2700000,7600000,8,746,1,0.0,0.0,2.0
5000000,16300000,12,737,1,1.0,1.0,1.0
8400000,22300000,14,371,0,0.0,0.0,0.0
7700000,27300000,8,509,0,1.0,1.0,2.0
4700000,14000000,2,411,0,0.0,0.0,3.0
4300000,11800000,20,701,1,0.0,0.0,0.0
2500000,8800000,10,769,1,1.0,0.0,2.0
4400000,12500000,6,740,1,0.0,0.0,2.0
5700000,11600000,4,892,1,0.0,0.0,3.0
5300000,13100000,14,417,0,0.0,0.0,0.0
4600000,14400000,6,785,1,1.0,0.0,3.0
400000,1100000,16,504,0,0.0,1.0,0.0
2100000,5900000,14,402,0,0.0,0.0,1.0
1200000,3500000,16,540,0,0.0,0.0,0.0
8000000,28400000,10,607,1,1.0,0.0,2.0
5000000,19400000,10,410,0,1.0,0.0,2.0
8500000,17200000,12,624,1,0.0,0.0,0.0
4600000,16600000,16,805,1,1.0,1.0,1.0
4600000,16100000,18,709,1,1.0,0.0,0.0
8500000,30900000,14,511,0,1.0,0.0,1.0
7800000,25100000,18,766,1,1.0,1.0,0.0
1400000,3800000,16,451,0,0.0,0.0,0.0
3700000,10200000,4,447,0,0.0,0.0,3.0
1000000,2500000,18,763,1,0.0,0.0,0.0
900000,3100000,20,834,1,1.0,0.0,0.0
5600000,19500000,8,429,0,1.0,0.0,2.0
3200000,10600000,16,693,1,1.0,0.0,1.0
2900000,11100000,20,478,0,1.0,0.0,0.0
300000,800000,10,752,1,0.0,0.0,1.0
2400000,5900000,14,319,0,0.0,0.0,0.0
5000000,17600000,8,303,0,1.0,0.0,2.0
5000000,16700000,20,420,0,1.0,0.0,0.0
200000,600000,8,552,1,0.0,0.0,2.0
6000000,16000000,12,606,1,0.0,0.0,1.0
5600000,13700000,2,558,1,0.0,0.0,3.0
4500000,12400000,6,504,0,0.0,0.0,2.0
200000,300000,8,412,0,0.0,0.0,0.0
6200000,18300000,4,900,1,0.0,0.0,3.0
9800000,23800000,8,634,1,0.0,0.0,1.0
3900000,9000000,8,340,0,0.0,0.0,1.0
8300000,20900000,4,615,1,0.0,1.0,3.0
4900000,12200000,18,353,0,0.0,0.0,0.0
6900000,16300000,8,606,1,0.0,0.0,1.0
4500000,14500000,18,498,0,1.0,0.0,0.0
7500000,21900000,2,585,1,0.0,0.0,3.0
2300000,6400000,8,578,1,0.0,0.0,1.0
7400000,15500000,2,693,1,0.0,0.0,3.0
4800000,14300000,6,795,1,0.0,1.0,2.0
2600000,9900000,6,594,1,1.0,1.0,3.0
2700000,10600000,8,840,1,1.0,1.0,2.0
3700000,10900000,16,301,0,0.0,0.0,0.0
2600000,9400000,18,481,0,1.0,0.0,1.0
8800000,23100000,16,531,0,0.0,0.0,0.0
7500000,15400000,8,332,0,0.0,0.0,1.0
4700000,18500000,4,516,1,1.0,1.0,3.0
7100000,26600000,6,727,1,1.0,0.0,3.0
5500000,19300000,10,344,0,1.0,0.0,2.0
9500000,31500000,12,650,1,1.0,0.0,1.0
4200000,15400000,8,362,0,1.0,0.0,2.0
6900000,18600000,18,307,0,0.0,0.0,0.0
9900000,24600000,2,530,0,0.0,0.0,3.0
6700000,17700000,6,482,0,0.0,0.0,2.0
9300000,22200000,14,701,1,0.0,0.0,0.0
5600000,17200000,16,586,1,1.0,0.0,0.0
8100000,17600000,16,384,0,0.0,0.0,0.0
6000000,18000000,18,882,1,0.0,1.0,0.0
4200000,11200000,2,758,1,0.0,0.0,3.0
1600000,4000000,18,529,0,0.0,0.0,0.0
800000,1500000,2,589,1,0.0,0.0,3.0
500000,1300000,6,670,1,0.0,0.0,2.0
4300000,14100000,12,532,0,1.0,0.0,1.0
4000000,12500000,18,868,1,1.0,0.0,0.0
2900000,7300000,2,776,1,0.0,0.0,3.0
2300000,9100000,16,644,1,1.0,0.0,1.0
1800000,6000000,12,658,1,1.0,0.0,1.0
8700000,33900000,10,766,1,1.0,1.0,2.0
7800000,21100000,12,717,1,0.0,0.0,1.0
3200000,6300000,10,339,0,0.0,0.0,0.0
1600000,4500000,18,463,0,0.0,0.0,0.0
2400000,7300000,4,540,1,1.0,0.0,3.0
1800000,5900000,16,804,1,1.0,1.0,1.0
7500000,16000000,10,541,0,0.0,0.0,1.0
6700000,18400000,10,371,0,0.0,1.0,1.0
5800000,13700000,6,369,0,0.0,0.0,2.0
500000,1800000,2,651,1,1.0,1.0,3.0
9400000,30700000,10,477,0,1.0,0.0,1.0
1600000,6200000,18,554,1,1.0,0.0,1.0
9300000,25000000,14,362,0,0.0,0.0,0.0
3700000,14000000,2,469,1,1.0,2.0,3.0
900000,1900000,12,547,0,0.0,0.0,0.0
500000,1300000,6,809,1,0.0,1.0,2.0
7800000,16200000,2,335,0,0.0,0.0,3.0
5300000,13700000,18,708,1,0.0,0.0,0.0
300000,700000,16,779,1,0.0,0.0,0.0
5000000,19900000,6,748,1,1.0,1.0,3.0
7900000,28600000,18,541,0,1.0,2.0,1.0
5300000,15800000,2,527,0,0.0,0.0,3.0
5500000,15300000,4,859,1,0.0,0.0,3.0
1500000,5600000,18,604,1,1.0,0.0,1.0
6600000,20100000,18,348,0,1.0,0.0,0.0
6200000,16200000,20,734,1,0.0,0.0,0.0
6300000,17000000,16,388,0,0.0,0.0,0.0
3800000,8100000,20,831,1,0.0,0.0,0.0
500000,1500000,6,433,0,0.0,0.0,2.0
5000000,15900000,16,699,1,1.0,0.0,0.0
4500000,17100000,8,303,0,1.0,0.0,2.0
1000000,3800000,2,611,1,1.0,0.0,3.0
1700000,3700000,20,558,1,0.0,0.0,0.0
1200000,4800000,2,752,1,1.0,1.0,3.0
8500000,25800000,14,786,1,1.0,0.0,1.0
8600000,29000000,18,481,0,1.0,0.0,0.0
400000,1300000,16,507,0,1.0,0.0,1.0
8700000,19800000,14,715,1,0.0,0.0,0.0
1800000,5700000,20,392,0,1.0,0.0,0.0
4700000,17700000,16,887,1,1.0,1.0,1.0
7300000,21600000,2,479,0,0.0,0.0,3.0
8400000,32100000,20,328,0,1.0,1.0,0.0
4800000,12900000,8,740,1,0.0,0.0,1.0
9200000,34200000,2,456,1,1.0,1.0,3.0
6200000,21100000,10,467,0,1.0,0.0,1.0
200000,700000,10,587,0,1.0,3.0,1.0
2500000,6700000,16,569,1,0.0,0.0,0.0
8000000,24400000,14,399,0,1.0,0.0,1.0
4600000,15200000,4,593,1,1.0,0.0,3.0
4900000,12700000,8,409,0,0.0,0.0,1.0
9500000,21300000,18,353,0,0.0,0.0,0.0
4500000,11600000,20,306,0,0.0,0.0,0.0
5900000,14200000,12,499,0,0.0,0.0,1.0
4200000,14600000,6,324,0,1.0,0.0,3.0
3300000,11300000,6,647,1,1.0,0.0,3.0
4900000,12600000,2,767,1,0.0,0.0,3.0
5300000,10700000,12,821,1,0.0,0.0,0.0
7200000,17700000,6,338,0,0.0,0.0,2.0
8400000,24300000,4,785,1,0.0,0.0,3.0
3800000,11800000,4,694,1,1.0,2.0,3.0
9900000,22300000,20,613,1,0.0,0.0,0.0
2900000,8300000,10,318,0,0.0,0.0,1.0
6000000,18700000,18,783,1,1.0,0.0,0.0
1700000,5300000,20,761,1,1.0,1.0,0.0
5300000,12000000,10,329,0,0.0,0.0,1.0
7500000,15000000,14,661,1,0.0,0.0,0.0
400000,900000,18,339,0,0.0,0.0,0.0
8300000,17700000,10,673,1,0.0,0.0,1.0
4500000,16900000,18,748,1,1.0,0.0,1.0
4600000,10000000,4,702,1,0.0,0.0,3.0
4700000,10300000,12,710,1,0.0,0.0,0.0
900000,3500000,6,331,0,1.0,0.0,3.0
2400000,7600000,12,372,0,1.0,0.0,1.0
3900000,9600000,10,783,1,0.0,0.0,1.0
8300000,31400000,18,558,1,1.0,1.0,1.0
4700000,13000000,6,552,1,0.0,0.0,2.0
3900000,10600000,20,544,0,0.0,0.0,0.0
400000,1000000,6,425,0,0.0,0.0,2.0
1700000,5100000,18,321,0,0.0,0.0,0.0
6100000,15500000,8,758,1,0.0,0.0,1.0
7300000,19600000,10,373,0,0.0,0.0,1.0
300000,500000,6,876,1,0.0,0.0,1.0
4300000,14500000,10,594,1,1.0,0.0,1.0
7000000,18400000,18,837,1,0.0,0.0,0.0
4900000,16500000,4,600,1,1.0,0.0,3.0
6200000,12400000,20,547,0,0.0,0.0,0.0
4100000,15800000,12,431,0,1.0,0.0,1.0
7300000,22600000,12,851,1,1.0,1.0,1.0
9200000,28100000,12,760,1,1.0,0.0,1.0
800000,2400000,2,716,1,0.0,0.0,3.0
2900000,11200000,10,744,1,1.0,0.0,2.0
8100000,21600000,4,740,1,0.0,0.0,3.0
9300000,20300000,14,759,1,0.0,0.0,0.0
9200000,29400000,14,517,0,1.0,1.0,1.0
3100000,6300000,18,895,1,0.0,0.0,0.0
7000000,15400000,20,315,0,0.0,0.0,0.0
3900000,8800000,14,527,0,0.0,0.0,0.0
5500000,19800000,14,853,1,1.0,1.0,1.0
6600000,13700000,20,747,1,0.0,0.0,0.0
9900000,31600000,16,892,1,1.0,0.0,0.0
6600000,20500000,8,856,1,1.0,0.0,2.0
8600000,23600000,4,324,0,0.0,0.0,3.0
7900000,28600000,12,812,1,1.0,0.0,1.0
6800000,22600000,2,804,1,1.0,0.0,3.0
700000,1800000,8,874,1,0.0,0.0,1.0
3800000,10000000,12,516,0,0.0,0.0,1.0
6900000,18300000,4,402,0,0.0,0.0,3.0
3700000,12400000,12,330,0,1.0,1.0,1.0
7900000,24000000,12,867,1,1.0,0.0,1.0
8800000,34200000,16,844,1,1.0,0.0,1.0
3300000,7800000,8,310,0,0.0,0.0,1.0
5800000,14200000,20,535,0,0.0,0.0,0.0
7400000,29500000,16,323,0,1.0,0.0,1.0
8200000,25600000,4,686,1,1.0,2.0,3.0
3300000,9600000,8,465,0,0.0,0.0,2.0
5300000,10700000,12,547,0,0.0,0.0,0.0
5700000,19100000,12,649,1,1.0,0.0,1.0
9000000,31000000,14,670,1,1.0,0.0,1.0
5900000,14400000,10,408,0,0.0,0.0,1.0
5400000,11900000,6,303,0,0.0,0.0,2.0
9800000,34800000,14,497,0,1.0,2.0,1.0
9800000,34100000,14,740,1,1.0,1.0,1.0
3800000,8200000,4,309,0,0.0,0.0,3.0
9500000,24400000,14,769,1,0.0,0.0,0.0
2500000,7100000,6,420,0,0.0,0.0,2.0
1900000,6000000,20,540,0,1.0,1.0,0.0
4400000,10600000,20,806,1,0.0,0.0,0.0
1400000,2900000,6,723,1,0.0,0.0,1.0
3200000,11800000,16,565,1,1.0,0.0,1.0
3100000,9200000,16,374,0,0.0,0.0,0.0
4500000,9900000,10,509,0,0.0,0.0,1.0
9300000,23500000,16,728,1,0.0,0.0,0.0
6900000,18200000,20,396,0,0.0,0.0,0.0
3900000,8600000,2,667,1,0.0,0.0,3.0
3200000,7400000,12,583,1,0.0,0.0,0.0
5600000,21100000,10,459,0,1.0,1.0,2.0
3700000,11900000,18,635,1,1.0,0.0,0.0
8400000,27200000,12,604,1,1.0,0.0,1.0
4200000,8900000,14,796,1,0.0,0.0,0.0
3800000,8500000,10,416,0,0.0,0.0,1.0
3200000,8200000,8,311,0,0.0,0.0,1.0
9700000,33900000,10,833,1,1.0,0.0,1.0
4300000,9400000,6,543,0,0.0,0.0,2.0
8100000,20300000,18,751,1,0.0,0.0,0.0
9400000,23200000,14,885,1,0.0,0.0,0.0
8100000,19400000,6,346,0,0.0,0.0,2.0
6500000,14500000,4,588,1,0.0,0.0,3.0
9400000,23100000,4,488,0,0.0,0.0,3.0
2600000,6600000,20,765,1,0.0,1.0,0.0
8000000,25600000,6,337,0,1.0,1.0,3.0
4700000,9300000,8,515,0,0.0,0.0,1.0
7600000,22300000,12,555,1,0.0,0.0,1.0
6800000,27200000,2,702,1,1.0,1.0,3.0
6600000,17000000,2,457,0,0.0,0.0,3.0
8200000,27200000,10,425,0,1.0,0.0,1.0
4400000,12300000,6,583,1,0.0,0.0,2.0
8300000,29200000,6,877,1,1.0,0.0,3.0
9200000,36500000,14,522,0,1.0,1.0,1.0
2700000,8700000,20,687,1,1.0,1.0,0.0
6100000,23600000,20,856,1,1.0,1.0,0.0
9100000,33000000,8,543,0,1.0,0.0,2.0
7600000,15400000,14,576,1,0.0,0.0,0.0
7200000,17000000,10,856,1,0.0,0.0,1.0
2600000,8200000,8,722,1,1.0,0.0,2.0
6500000,20200000,12,653,1,1.0,0.0,1.0
8900000,35500000,16,480,0,1.0,1.0,1.0
5400000,14300000,14,477,0,0.0,0.0,0.0
300000,500000,2,885,1,0.0,0.0,3.0
8400000,19600000,18,530,0,0.0,0.0,0.0
8300000,17200000,8,870,1,0.0,0.0,1.0
1700000,5600000,8,395,0,1.0,0.0,2.0
1500000,4200000,16,771,1,0.0,0.0,0.0
200000,500000,2,579,1,0.0,0.0,3.0
1000000,3700000,14,798,1,1.0,0.0,1.0
8800000,25100000,8,473,0,0.0,0.0,2.0
1000000,3200000,8,304,0,1.0,0.0,2.0
8600000,23000000,14,678,1,0.0,0.0,0.0
2400000,8900000,2,745,1,1.0,0.0,3.0
2400000,8900000,8,835,1,1.0,2.0,2.0
6000000,12100000,20,848,1,0.0,0.0,0.0
7600000,16300000,18,872,1,0.0,0.0,0.0
8000000,20100000,10,608,1,0.0,0.0,1.0
5400000,19500000,16,758,1,1.0,1.0,1.0
1400000,3700000,4,841,1,0.0,0.0,3.0
800000,2600000,2,618,1,1.0,1.0,3.0
300000,1100000,4,457,1,1.0,0.0,3.0
4100000,14400000,4,844,1,1.0,1.0,3.0
1500000,3800000,4,776,1,0.0,0.0,3.0
4600000,13900000,8,520,0,1.0,0.0,2.0
3300000,7500000,12,648,1,0.0,0.0,0.0
7900000,31400000,10,654,1,1.0,0.0,2.0
8100000,26500000,20,342,0,1.0,1.0,0.0
900000,2800000,16,808,1,1.0,0.0,0.0
4900000,15200000,10,429,0,1.0,0.0,1.0
6100000,18100000,14,538,0,0.0,0.0,1.0
4500000,16400000,6,533,0,1.0,1.0,3.0
2900000,7300000,8,394,0,0.0,0.0,1.0
7900000,29300000,2,771,1,1.0,0.0,3.0
4100000,10100000,4,792,1,0.0,0.0,3.0
7700000,15500000,8,407,0,0.0,0.0,1.0
5600000,19300000,18,544,0,1.0,0.0,0.0
9000000,18000000,18,509,0,0.0,0.0,0.0
6400000,18400000,16,320,0,0.0,0.0,0.0
6900000,14700000,2,496,0,0.0,0.0,3.0
9100000,27400000,18,652,1,1.0,0.0,0.0
1100000,3700000,2,806,1,1.0,0.0,3.0
1700000,4500000,12,821,1,0.0,0.0,1.0
9200000,28800000,20,618,1,1.0,0.0,0.0
8300000,20600000,12,729,1,0.0,0.0,1.0
5000000,10600000,6,839,1,0.0,0.0,2.0
2200000,6400000,2,318,0,0.0,1.0,3.0
4500000,9600000,16,404,0,0.0,0.0,0.0
4100000,9000000,6,581,1,0.0,0.0,2.0
2800000,6800000,18,596,1,0.0,0.0,0.0
6600000,20700000,4,415,1,1.0,0.0,3.0
3200000,7200000,6,728,1,0.0,0.0,2.0
6300000,13300000,2,666,1,0.0,0.0,3.0
4700000,17700000,14,675,1,1.0,0.0,1.0
4100000,15400000,16,304,0,1.0,0.0,1.0
7100000,15500000,4,474,0,0.0,0.0,3.0
4900000,10200000,18,370,0,0.0,0.0,0.0
5600000,20300000,20,596,1,1.0,0.0,0.0
3400000,8300000,2,567,1,0.0,0.0,3.0
4500000,16100000,16,671,1,1.0,0.0,1.0
300000,800000,18,819,1,0.0,0.0,0.0
7600000,23000000,10,829,1,1.0,1.0,1.0
500000,1200000,12,454,0,0.0,0.0,1.0
5900000,15200000,16,399,0,0.0,0.0,0.0
7100000,20700000,10,784,1,0.0,0.0,1.0
8500000,26900000,6,538,0,1.0,0.0,3.0
6400000,16900000,16,759,1,0.0,0.0,0.0
7100000,21400000,12,699,1,1.0,0.0,1.0
1800000,5400000,14,347,0,0.0,0.0,1.0
6600000,25200000,20,598,1,1.0,0.0,0.0
8800000,27100000,2,406,1,1.0,0.0,3.0
4800000,15800000,20,860,1,1.0,1.0,0.0
4400000,16500000,10,806,1,1.0,1.0,2.0
2000000,6900000,2,448,1,1.0,0.0,3.0
6800000,22600000,20,393,0,1.0,1.0,0.0
6600000,16000000,12,811,1,0.0,0.0,1.0
3300000,7900000,20,829,1,0.0,0.0,0.0
7400000,23400000,16,700,1,1.0,0.0,0.0
4500000,12400000,18,719,1,0.0,0.0,0.0
9500000,30500000,12,430,0,1.0,0.0,1.0
800000,3000000,4,338,1,1.0,1.0,3.0
4000000,13000000,4,695,1,1.0,0.0,3.0
